year,pct,stops,stop_arrests,arrests,crimes,Latitude,Longitude,population,policy,nonstop_arrests,crimerate,nonstop_arrestrate,stoprate,stop_arrestrate,arrestrate,normal_year,log_crimerate,log_nonstop_arrestrate,log_stoprate,log_stop_arrestrate,log_arrestrate,log_nonstop_arrests,log_arrests,log_population,log_stops,log_stop_arrests,log_crimes
2017,19,128,37,2860,6537,40.77260805757576,-73.95680372030293,208259,0,2823,31.38879952367005,13.555236508386193,0.6146192961648717,0.1776633902976582,13.73289989868385,12,3.4464511262127027,2.6067729308534626,-0.4867522334804096,-1.7278645847558023,2.6197944064138716,7.945555428253489,7.958576903813898,12.246537776382164,4.852030263919617,3.6109179126442243,8.78523362361273
2018,19,217,87,2352,6681,40.77260805757576,-73.95680372030293,208259,0,2265,32.080246231855526,10.875880514167454,1.041971775529509,0.41774905286206115,11.293629567029516,13,3.4682404585254507,2.3865475405171077,0.04111485614043286,-0.8728743787454432,2.4242388116184905,7.725330037917135,7.763021309018518,12.246537776382164,5.37989735354046,4.465908118654584,8.807022955925477
2006,20,3584,166,2164,4271,40.77980067260275,-73.98159936164386,102624,1,1998,41.61794512004989,19.46913002806361,34.923604614904896,1.6175553476769566,21.08668537574057,1,3.728531447330722,2.9688301356977544,3.5531629505840767,0.4809159648457988,3.048641816455628,7.599901959208498,7.679713639966372,11.538827102492881,8.18423477409482,5.111987788356544,8.359603270841466
2007,20,3359,312,2400,4265,40.77980067260275,-73.98159936164386,102624,1,2088,41.55947926410976,20.346117867165574,32.73113501714998,3.0402245088868103,23.386342376052383,2,3.727125636415035,3.012890125491785,3.4883267661015482,1.111931364298738,3.1521521928252927,7.643961949002529,7.783224016336037,11.538827102492881,8.119398589612294,5.7430031878094825,8.35819745992578
2008,20,2838,300,2349,4283,40.77980067260275,-73.98159936164386,102624,1,2049,41.73487683193015,19.966089803554727,27.654349859681947,2.923292797006548,22.88938260056127,3,3.7313371541046267,2.9940353247281557,3.3197830342092436,1.0727106511454565,3.1306731611481684,7.6251071482389,7.761744984658913,11.538827102492881,7.950854857719988,5.703782474656201,8.36240897761537
2009,20,3041,472,2534,4208,40.77980067260275,-73.98159936164386,102624,1,2062,41.00405363267851,20.09276582475834,29.632444652323045,4.599314000623636,24.692079825381978,4,3.7136709309068014,3.0003598410661607,3.38886986416662,1.525907162074811,3.20648253737034,7.631431664576906,7.837554360881084,11.538827102492881,8.019941687677365,6.156978985585555,8.344742754417545
2010,20,4533,499,2274,4178,40.77980067260275,-73.98159936164386,102624,1,1775,40.71172435297786,17.29614904895541,44.17095416276894,4.862410352354225,22.158559401309635,5,3.7065161186057667,2.8504838783987716,3.788067427430105,1.5815342722407741,3.098223850799737,7.4815557019095165,7.729295674310482,11.538827102492881,8.41913925094085,6.212606095751519,8.33758794211651
2011,20,5237,417,2194,3773,40.77980067260275,-73.98159936164386,102624,1,1777,36.765279077019024,17.31563766760212,51.030947926410974,4.063376987839102,21.379014655441225,6,3.604553896453566,2.851610004643907,3.9324322707687434,1.402014398288057,3.0624098173244314,7.482681828154651,7.693481640835175,11.538827102492881,8.563504094279487,6.0330862217988015,8.235625719964311
2012,20,3266,335,2030,4111,40.77980067260275,-73.98159936164386,102624,1,1695,40.05885562831307,16.516604303086996,31.824914250077953,3.2643436233239784,19.780947926410978,7,3.6903497633871343,2.804366196303806,3.460249450019666,1.1830587083143218,2.9847192485250886,7.43543801981455,7.615791072035833,11.538827102492881,8.09132127353041,5.814130531825066,8.321421586897879
2013,20,1340,158,2109,4052,40.77980067260275,-73.98159936164386,102624,0,1951,39.48394137823511,19.011147489865916,13.057374493295914,1.5396008730901154,20.550748362956035,8,3.6758940418578296,2.9450255171123665,2.5693530694342126,0.4315232095162224,3.02289735696803,7.576097340623111,7.653969180478774,11.538827102492881,7.200424892944957,5.062595033026967,8.306965865368573
2014,20,287,53,2249,3919,40.77980067260275,-73.98159936164386,102624,0,2196,38.18794823822887,21.398503274087933,2.796616775802931,0.5164483941378235,21.914951668225754,9,3.642519974688887,3.063320979118677,1.0284103922488768,-0.6607799099586226,3.087169128448571,7.694392802629421,7.718240951959316,11.538827102492881,5.659482215759621,3.970291913552122,8.273591798199632
2015,20,150,28,1876,3832,40.77980067260275,-73.98159936164386,102624,0,1848,37.340193327096976,18.007483629560337,1.461646398503274,0.2728406610539445,18.28032429061428,10,3.6200703155800067,2.890787428690885,0.3795634705855112,-1.2988673133355404,2.9058253060554255,7.521859252201629,7.53689712956617,11.538827102492881,5.0106352940962555,3.332204510175204,8.251142139090751
2016,20,38,3,1803,3835,40.77980067260275,-73.98159936164386,102624,0,1800,37.36942625506704,17.539756782039287,0.37028375428749605,0.02923292797006548,17.568989710009355,11,3.620852890290612,2.8644701203735115,-0.9934856637843588,-3.532459534842635,2.8661353996925727,7.495541943884256,7.497207223203318,11.538827102492881,3.6375861597263857,1.0986122886681098,8.251924713801357
2017,20,55,19,1889,4318,40.77980067260275,-73.98159936164386,102624,0,1870,42.07592765824758,18.22185843467415,0.5359370127845339,0.18514187714374802,18.407000311817896,12,3.7394757875640083,2.902621886337888,-0.6237386382782735,-1.6866328443443042,2.912731043990765,7.533693709848633,7.543802867501509,11.538827102492881,4.007333185232471,2.9444389791664403,8.370547611074752
2018,20,71,38,1622,4114,40.77980067260275,-73.98159936164386,102624,0,1584,40.08808855628313,15.434985968194574,0.6918459619582163,0.37028375428749605,15.805269722482072,13,3.691079246702158,2.736636748863627,-0.3683919464694291,-0.9934856637843588,2.7603434111646137,7.367708572374371,7.3914152346753585,11.538827102492881,4.2626798770413155,3.6375861597263857,8.322151070212902
2006,23,16652,623,6217,6715,40.79120466962963,-73.9448632451852,73106,1,5594,91.85292588843596,76.51902716603288,227.7788416819413,8.521872349738736,85.04089951577163,1,4.520188666226565,4.337539431031132,5.428375165584093,2.14263607605668,4.443132311538564,8.629449873761905,8.735042754269337,11.19966572171291,9.720285608314866,6.434546518787453,8.812099108957337
2007,23,15188,896,6046,7102,40.79120466962963,-73.9448632451852,73106,1,5150,97.14660903345828,70.44565425546467,207.75312559844608,12.256175963669193,82.70183021913385,2,4.57622127077226,4.254841550927009,5.33635047862092,2.5060299702441573,4.415241732608631,8.546751993657782,8.707152175339404,11.19966572171291,9.628260921351693,6.79794041297493,8.868131713503033
2008,23,15510,1134,5960,7048,40.79120466962963,-73.9448632451852,73106,1,4826,96.40795557136212,66.01373348288786,212.1576888353897,15.511722704018823,81.52545618690668,3,4.568588724885243,4.189862803454204,5.3573298134398115,2.7415960415569245,4.400915317328622,8.481773246184977,8.692825760059396,11.19966572171291,9.649240256170584,7.033506484287697,8.860499167616016
2009,23,14501,1442,6349,7047,40.79120466962963,-73.9448632451852,73106,1,4907,96.39427680354554,67.12171367603206,198.35581210844526,19.724783191530108,86.84649686756217,4,4.568446830596249,4.20650759335913,5.290062448817122,2.981875875114121,4.464142156439677,8.498418036089904,8.75605259917045,11.19966572171291,9.581972891547895,7.273786317844895,8.860357273327022
2010,23,17281,1471,6158,6758,40.79120466962963,-73.9448632451852,73106,1,4687,92.44111290454956,64.11238475638115,236.3827866385796,20.121467458211367,84.2338522145925,5,4.5265718245434625,4.160637555191933,5.465452468323218,3.0017872778706645,4.433596885753673,8.452547997922705,8.725507328484445,11.19966572171291,9.757362911053992,7.293697720601438,8.818482267274236
2011,23,17498,951,6241,6371,40.79120466962963,-73.9448632451852,73106,1,5290,87.14742975952726,72.36068174978797,239.35107925478073,13.008508193581921,85.3691899433699,6,4.467601279385715,4.281663082121572,5.477931424935437,2.5656036198146173,4.4469852622032695,8.573573524852344,8.738895704934043,11.19966572171291,9.76984186766621,6.85751406254539,8.759511722116487
2012,23,11095,528,5696,6278,40.79120466962963,-73.9448632451852,73106,1,5168,85.87530435258392,70.69187207616338,151.7659289251224,7.222389407162202,77.91426148332559,7,4.452896294671126,4.2583306027316645,5.022339392635921,1.9771858409754883,4.3556090103610385,8.550241045462437,8.647519453091812,11.19966572171291,9.314249835366695,6.269096283706261,8.744806737401898
2013,23,3787,307,5700,6456,40.79120466962963,-73.9448632451852,73106,0,5393,88.31012502393784,73.76959483489728,51.801493721445574,4.199381719694689,77.96897655459196,8,4.480854767219012,4.300946652606454,3.947418985171022,1.434937304856424,4.356311011091869,8.592857095337227,8.648221453822641,11.19966572171291,8.239329427901795,5.726847747587197,8.772765209949785
2014,23,719,221,5502,6288,40.79120466962963,-73.9448632451852,73106,0,5281,86.01209203074987,72.23757283943863,9.835034060131862,3.023007687467513,75.26058052690614,9,4.454487891378269,4.27996030997616,2.2859509149902735,1.1062522587869796,4.3209564987537465,8.571870752706934,8.61286694148452,11.19966572171291,6.577861357721047,5.3981627015177525,8.746398334109042
2015,23,340,41,5141,6403,40.79120466962963,-73.9448632451852,73106,0,5100,87.5851503296583,69.76171586463491,4.650781057642328,0.5608294804803983,70.32254534511532,10,4.472611466788029,4.245085375981644,1.537035174879434,-0.5783383760264654,4.253092449324732,8.536995818712418,8.545002892055505,11.19966572171291,5.8289456176102075,3.713572066704308,8.764521909518802
2016,23,380,81,4776,6469,40.79120466962963,-73.9448632451852,73106,0,4695,88.48794900555359,64.2218148989139,5.1979317703061305,1.1079801931442015,65.3297950920581,11,4.482866373313213,4.16234294891159,1.6482608099896583,0.10253871194166561,4.179448212341665,8.454253391642363,8.471358655072438,11.19966572171291,5.940171252720432,4.394449154672439,8.774776816043985
2017,23,346,115,4216,6207,40.79120466962963,-73.9448632451852,73106,0,4101,84.90411183760567,56.096626815856425,4.732853664541898,1.5730582989084343,57.66968511476486,12,4.441522523682879,4.027075682661286,1.5545283323269512,0.45302168563247697,4.054731647490425,8.31898612539206,8.346642090221199,11.19966572171291,5.846438775057725,4.74493212836325,8.733432966413652
2018,23,347,81,3348,5684,40.79120466962963,-73.9448632451852,73106,0,3267,77.75011626952644,44.68853445681613,4.746532432358493,1.1079801931442015,45.79651464996033,13,4.353500046486218,3.799716968870297,1.557414337216086,0.10253871194166561,3.8242079888785927,8.09162741160107,8.116118431609365,11.19966572171291,5.849324779946859,4.394449154672439,8.64541048921699
2006,24,3714,212,2938,5555,40.79582710569621,-73.97005419810127,106460,1,2726,52.179222243096,25.605861356377982,34.88634228818335,1.9913582566222057,27.59721961300019,1,3.954684374329119,3.2428212845118667,3.5520954141680394,0.6888169469274011,3.3177150289892112,7.9105906122564775,7.9854843567338225,11.575524606726749,8.219864741912652,5.356586274672012,8.62245370207373
2007,24,4713,400,3630,5786,40.79582710569621,-73.97005419810127,106460,1,3230,54.34905128686831,30.340033815517565,44.27014841254932,3.7572797294758598,34.09731354499342,2,3.995427157791469,3.412468088472091,3.7903105991791195,1.3236952193633706,3.529218599514285,8.080237416216702,8.196987927258897,11.575524606726749,8.45807992692373,5.991464547107982,8.66319648553608
2008,24,4147,366,3368,5734,40.79582710569621,-73.97005419810127,106460,1,3002,53.860604922036444,28.198384369716326,38.95359759534097,3.4379109524704115,31.636295322186736,3,3.986399318698704,3.339264684448796,3.66237113250177,1.234864005656755,3.454305047617606,8.007034012193408,8.122074375362217,11.575524606726749,8.330140460246382,5.902633333401366,8.654168646443315
2009,24,3077,396,3371,5168,40.79582710569621,-73.97005419810127,106460,1,2975,48.544054104828106,27.944767987976707,28.90287431899305,3.7197069321811007,31.664474920157808,4,3.8824717177178263,3.330229990235119,3.3639410475774305,1.313644883509869,3.4551953874894497,7.99799931797973,8.12296471523406,11.575524606726749,8.031710375322042,5.981414211254481,8.550241045462437
2010,24,4005,556,3146,5049,40.79582710569621,-73.97005419810127,106460,1,2590,47.426263385309035,24.32838624835619,37.61976329137704,5.222618823971445,29.551005072327634,5,3.8591761551143042,3.191643826948972,3.627529531757848,1.652998966505971,3.3861177558736117,7.859413154693583,8.053887083618223,11.575524606726749,8.29529885950246,6.320768294250582,8.526945482858915
2011,24,4918,565,2896,4446,40.79582710569621,-73.97005419810127,106460,1,2331,41.76216419312418,21.89554762352057,46.19575427390569,5.307157617884651,27.202705241405223,6,3.7319907667795307,3.0862833112911456,3.8328878950315266,1.6690564034018296,3.3033164257609955,7.754052639035757,7.971085753505607,11.575524606726749,8.500657222776137,6.336825731146441,8.399760094524142
2012,24,4218,410,3194,4851,40.79582710569621,-73.97005419810127,106460,1,2784,45.566409919218486,26.150666917151984,39.620514747322936,3.851211722712756,30.001878639864735,7,3.8191708205006054,3.263874693709699,3.6793470332941087,1.3483878319537421,3.401260001030346,7.931644021454311,8.069029328774958,11.575524606726749,8.34711636103872,6.016157159698354,8.486940148245216
2013,24,861,148,2974,4647,40.79582710569621,-73.97005419810127,106460,0,2826,43.650197257185795,26.545181288746946,8.087544617696787,1.390193499906068,27.935374788653018,8,3.776207801340367,3.2788482354998614,2.0903251766831192,0.3294429460195038,3.329893799275489,7.946617563244473,7.9976631270201,11.575524606726749,6.7580945044277305,4.997212273764115,8.443977129084978
2014,24,244,63,2843,4509,40.79582710569621,-73.97005419810127,106460,0,2780,42.35393575051663,26.113094119857223,2.291940634980274,0.5917715573924479,26.70486567724967,9,3.746061350676473,3.2624368789400715,0.8293988975485904,-0.5246346013530786,3.2848457839063885,7.930206206684683,7.952615111651,11.575524606726749,5.497168225293202,4.143134726391533,8.413830678421084
2015,24,173,39,2730,4659,40.79582710569621,-73.97005419810127,106460,0,2691,43.762915649070074,25.277099380048845,1.6250234829983092,0.36633477362389627,25.64343415367274,10,3.7787867840721856,3.2298988229822947,0.4855222667531676,-1.004207681614965,3.244287560434394,7.897668150726906,7.912056888179006,11.575524606726749,5.153291594497779,3.6635616461296463,8.446556111816797
2016,24,132,26,2371,4752,40.79582710569621,-73.97005419810127,106460,0,2345,44.636483186173216,22.027052414052225,1.2399023107270337,0.24422318241593083,22.271275596468158,11,3.7985515332978697,3.0922713531357684,0.2150325948417596,-1.4096727897231294,3.103297758320794,7.76004068088038,7.771067086065406,11.575524606726749,4.882801922586371,3.258096538021482,8.466320861042481
2017,24,168,50,2185,4913,40.79582710569621,-73.97005419810127,106460,0,2135,46.148788277287245,20.054480556077397,1.5780574863798609,0.46965996618448247,20.524140522261884,12,3.8318707044240368,2.9984525979181136,0.45619465165864753,-0.7557463223164652,3.021601779785079,7.666221925662725,7.68937110752969,11.575524606726749,5.123963979403259,3.912023005428146,8.499640032168648
2018,24,184,81,1803,4778,40.79582710569621,-73.97005419810127,106460,0,1722,44.880706368589145,16.175089235393575,1.7283486755588953,0.7608491452188615,16.935938380612434,13,3.8040080001411436,2.7834723572430646,0.5471664298643742,-0.27332017307217266,2.829437895458706,7.451241684987676,7.497207223203318,11.575524606726749,5.214935757608986,4.394449154672439,8.471777327885755
2006,25,5350,539,7798,5678,40.8034512380645,-73.93535133419354,47405,1,7259,119.77639489505326,153.1273072460711,112.8572935344373,11.37010863832929,164.49741588440037,1,4.785626628662994,5.031269648914918,4.7261241315201294,2.430987862539075,5.10289486117262,8.889997357284841,8.961622569542543,10.76648298735206,8.584851839890053,6.289715570908998,8.644354337032917
2007,25,7915,1041,9057,6642,40.8034512380645,-73.93535133419354,47405,1,8016,140.1118025524734,169.09608691066344,166.96550996730303,21.959708891467145,191.05579580213058,2,4.94244069356677,5.130467114954723,5.11778726394519,3.0892093602450466,5.252565510005026,8.989194823324645,9.111293218374948,10.76648298735206,8.976514972315112,6.947937068614969,8.801168401936692
2008,25,8604,1348,8852,6637,40.8034512380645,-73.93535133419354,47405,1,7504,140.00632844636644,158.29553844531168,181.49984178884085,28.43581900643392,186.7313574517456,3,4.941687624776002,5.064463782316138,5.201254782017698,3.34764958310233,5.229670992801018,8.92319149068606,9.08839870117094,10.76648298735206,9.05998249038762,7.206377291472252,8.800415333145924
2009,25,8219,1137,8785,6612,40.8034512380645,-73.93535133419354,47405,1,7648,139.47895791583167,161.33319270119188,173.37833561860563,23.9848117287206,185.31800442991243,4,4.937913750570992,5.083471746361315,5.155476117778577,3.1774207853806136,5.222073292251275,8.942199454731238,9.080801000621198,10.76648298735206,9.0142038261485,7.036148493750536,8.796641458940915
2010,25,10696,1343,9960,7026,40.8034512380645,-73.93535133419354,47405,1,8617,148.21221390148716,181.77407446471892,225.63020778398905,28.33034490032697,210.10441936504586,5,4.99864512445585,5.202764566869845,5.418897410411857,3.3439334881533154,5.347604642208721,9.061492275239766,9.206332350578643,10.76648298735206,9.27762511878178,7.202661196523238,8.857372832825773
2011,25,9926,835,8940,6295,40.8034512380645,-73.93535133419354,47405,1,8105,132.79189958865098,170.97352599936715,209.3871954435186,17.614175719860775,188.58770171922794,6,4.888783238108525,5.141508725799854,5.344185147777464,2.868704016480933,5.239563159797638,9.000236434169777,9.09829086816756,10.76648298735206,9.202912856147385,6.727431724850855,8.747510946478448
2012,25,6373,658,9392,6899,40.8034512380645,-73.93535133419354,47405,1,8734,145.53317160637064,184.24216854762156,134.43729564391944,13.880392363674718,198.12256091129626,7,4.980404044176186,5.216251025675584,4.901097886944372,2.6304772229553945,5.288885833697955,9.074978734045507,9.147613542067878,10.76648298735206,8.759825595314295,6.489204931325317,8.839131752546109
2013,25,2406,359,9822,6838,40.8034512380645,-73.93535133419354,47405,0,9463,144.24638751186583,199.62029321801498,50.7541398586647,7.573040818479064,207.19333403649404,8,4.971522861829325,5.29641702813831,3.926993188164702,2.0245946801183563,5.3336523382292675,9.155144736508232,9.19238004659919,10.76648298735206,7.785720896534624,5.883322388488279,8.830250570199247
2014,25,762,303,9689,7407,40.8034512380645,-73.93535133419354,47405,0,9386,156.24934078683683,197.99599198396794,16.074253770699293,6.391730830081214,204.38772281404914,9,5.051453069643367,5.28824678798444,2.777218847316724,1.8550050971394465,5.320018792015081,9.146974496354362,9.178746500385005,10.76648298735206,6.635946555686647,5.713732805509369,8.91018077801329
2015,25,411,127,7407,7236,40.8034512380645,-73.93535133419354,47405,0,7280,152.6421263579791,153.57029849172028,8.669971521991352,2.679042295116549,156.24934078683683,10,5.028096138145263,5.034158432820809,2.1598655061263123,0.9854593780886688,5.051453069643367,8.892886141190731,8.91018077801329,10.76648298735206,6.018593214496234,4.844187086458591,8.886823846515187
2016,25,234,55,6656,6590,40.8034512380645,-73.93535133419354,47405,0,6601,139.0148718489611,139.24691488239637,4.936188165805295,1.1602151671764582,140.40713004957283,11,4.93458091912663,4.936248723318848,1.5965934069877792,0.14860547686254852,4.944546274131122,8.79497643168877,8.803273982501045,10.76648298735206,5.455321115357702,4.007333185232471,8.793308627496552
2017,25,191,64,6464,6605,40.8034512380645,-73.93535133419354,47405,0,6400,139.33129416728192,135.00685581689694,4.029110853285519,1.3500685581689695,136.35692437506592,12,4.936854508586503,4.905325560977841,1.3935457196767076,0.3001553749897494,4.915275891831008,8.764053269347762,8.774003600200931,10.76648298735206,5.25227342804663,4.1588830833596715,8.795582216956426
2018,25,223,44,5356,6647,40.8034512380645,-73.93535133419354,47405,0,5312,140.21727665858032,112.05569032802447,4.7041451323700025,0.9281721337411666,112.98386246176563,13,4.943193195671659,4.718995982786347,1.548444063090196,-0.07453807445166125,4.72724499844114,8.57772369115627,8.585972706811063,10.76648298735206,5.407171771460119,3.784189633918261,8.801920904041582
2006,26,5302,183,2775,3917,40.812569938596454,-73.95939878157897,49508,1,2592,79.11852629878,52.35517492122485,107.09380302173386,3.6963723034661067,56.051547224690964,1,4.370947060988056,3.9580507847943895,4.673705114171195,1.307351880163645,4.026271753502759,7.860185057472165,7.928406026180535,10.809889551659912,8.57583938684897,5.209486152841421,8.27308133366583
2007,26,4320,222,2925,3759,40.812569938596454,-73.95939878157897,49508,1,2703,75.92712288923002,54.597236810212486,87.25862486870808,4.4841237779752765,59.08136058818777,2,4.329773970886402,3.9999832735986716,4.46887640856038,1.5005431091945034,4.078915486988181,7.902117546276448,7.981049759665957,10.809889551659912,8.371010681238156,5.402677381872279,8.231908243564177
2008,26,4277,304,3222,3634,40.812569938596454,-73.95939878157897,49508,1,2918,73.40227841964935,58.939969297891246,86.39007837117234,6.140421750020199,65.08039104791145,3,4.295954976278341,4.076519456404955,4.4588728355491325,1.8148934287284457,4.175623291059144,7.978653729082731,8.07775756373692,10.809889551659912,8.361007108226909,5.717027701406222,8.198089248956116
2009,26,4059,390,3293,3553,40.812569938596454,-73.95939878157897,49508,1,2903,71.76617920336108,58.63698796154157,81.98674961622363,7.877514745091703,66.51450270663327,4,4.273413323343251,4.071365691346854,4.406557644161122,2.064012466445916,4.197420009698589,7.97349996402463,8.099554282376364,10.809889551659912,8.308691916838898,5.966146739123692,8.175547596021026
2010,26,4582,476,3399,3430,40.812569938596454,-73.95939878157897,49508,1,2923,69.28173224529368,59.04096307667447,92.55069887694918,9.614607740163205,68.65557081683768,5,4.23818126748221,4.07823149243347,4.527756590335665,2.263283581553644,4.22910227701834,7.980365765111246,8.131236549696116,10.809889551659912,8.42989086301344,6.16541785423142,8.140315540159985
2011,26,4991,498,3324,3237,40.812569938596454,-73.95939878157897,49508,1,2826,65.38337238426114,57.08168376827987,100.81198998141714,10.058980366809404,67.14066413508928,6,4.180267981248469,4.0444832905666965,4.613257296791834,2.308465804346877,4.206789883297563,7.946617563244473,8.10892415597534,10.809889551659912,8.515391569469609,6.210600077024653,8.082402253926244
2012,26,5488,443,3574,3536,40.812569938596454,-73.95939878157897,49508,1,3131,71.4228003554981,63.24230427405672,110.85077159246991,8.948048800193908,72.19035307425064,7,4.268617151079758,4.14697344864863,4.708184896727945,2.1914354973673595,4.279306423041597,8.049107721326406,8.181440695719374,10.809889551659912,8.610319169405722,6.093569770045136,8.170751423757535
2013,26,1580,170,3610,3284,40.812569938596454,-73.95939878157897,49508,0,3440,66.33271390482346,69.48371980286014,31.91403409549972,3.433788478629716,72.91750828148986,8,4.194683197894543,4.241092477689668,3.4630458533432367,1.2336641643724857,4.289328778649151,8.143226750367445,8.191463051326927,10.809889551659912,7.365180126021013,5.135798437050262,8.096817470572319
2014,26,190,66,2689,3017,40.812569938596454,-73.95939878157897,49508,0,2623,60.93964611779914,52.98133634968086,3.837763593762624,1.3331178799385957,54.31445422961945,9,4.109883966481285,3.9699397071890976,1.3448897994827103,0.28752046934864955,3.9947903835910887,7.872073979866873,7.896924656268864,10.809889551659912,5.247024072160486,4.189654742026425,8.012018239159062
2015,26,97,25,2453,2798,40.812569938596454,-73.95939878157897,49508,0,2428,56.5161186070938,49.04257897713501,1.9592793083946027,0.5049688939161348,49.547547871051144,10,4.03452588254765,3.892688879501613,0.6725767058256068,-0.6832584478095751,3.9029327715807134,7.794823152179389,7.8050670442584895,10.809889551659912,4.574710978503383,3.2188758248682006,7.936660155225426
2016,26,71,17,2174,2940,40.812569938596454,-73.95939878157897,49508,0,2157,59.384341924537445,43.56871616708411,1.4341116587218228,0.3433788478629716,43.91209501494708,11,4.084030587654952,3.7743393737113804,0.36054560436353955,-1.06892092862156,3.782189795003379,7.676473646389156,7.684324067681155,10.809889551659912,4.2626798770413155,2.833213344056216,7.986164860332727
2017,26,77,32,1971,3032,40.812569938596454,-73.95939878157897,49508,0,1939,61.242627454148824,39.16538741213541,1.5553041932616951,0.6463601842126525,39.81174759634806,12,4.114843474084487,3.667793382564876,0.441671149175908,-0.4363983698780493,3.6841620344749444,7.569927655242652,7.58629630715272,10.809889551659912,4.343805421853684,3.4657359027997265,8.016977746762262
2018,26,97,47,1778,3052,40.812569938596454,-73.95939878157897,49508,0,1731,61.64660256928173,34.964046214753175,1.9592793083946027,0.9493415205623333,35.91338773531551,13,4.121418119726572,3.5543202824984337,0.6725767058256068,-0.05198667096771732,3.5811101433960744,7.456454555176209,7.48324441607385,10.809889551659912,4.574710978503383,3.8501476017100584,8.023552392404348
2006,28,11920,371,5873,5498,40.8044447401961,-73.95189783431374,44781,1,5502,122.77528416069315,122.8646077577544,266.1843192425359,8.284763627431277,131.14937138518567,1,4.810355726405978,4.811082999165308,5.584188998300128,2.1144181202882226,4.876336913203307,8.61286694148452,8.67812085552252,10.70953922130135,9.385972940619341,5.916202062607435,8.612139668725192
2007,28,6410,458,5935,5382,40.8044447401961,-73.95189783431374,44781,1,5477,120.18489984591679,122.30633527612157,143.141064290659,10.227551863513543,132.5338871396351,2,4.789031388967639,4.806528842464509,4.963830607595503,2.3250852417949726,4.886838364724556,8.608312784783722,8.688622307043769,10.70953922130135,8.765614549914716,6.126869184114185,8.590815331286851
2008,28,6369,600,5903,5412,40.8044447401961,-73.95189783431374,44781,1,5303,120.8548268238762,118.42075880395704,142.22549742078112,13.39853955918805,131.81929836314507,3,4.794590046971466,4.774244034817918,4.957413808052153,2.595145712896934,4.881432032921477,8.57602797713713,8.683215975240689,10.70953922130135,8.759197750371365,6.396929655216146,8.59637398929068
2009,28,7413,511,6975,5983,40.8044447401961,-73.95189783431374,44781,1,6464,133.60577030437014,144.3469328509859,165.53895625376833,11.411089524575155,155.75802237556104,4,4.8948934510708195,4.972219657881719,5.109206552337508,2.434585647884492,5.048303664370354,8.774003600200931,8.850087606689566,10.70953922130135,8.910990494656719,6.236369590203704,8.696677393390031
2010,28,7657,639,6169,5507,40.8044447401961,-73.95189783431374,44781,1,5530,122.97626225408096,123.48987293718318,170.9876956745048,14.269444630535272,137.75931756771845,5,4.811991346943269,4.8161591521971685,5.141591598793911,2.6581205120583227,4.925508086890426,8.61794309451638,8.72729202920964,10.70953922130135,8.943375541113124,6.459904454377535,8.613775289262481
2011,28,8738,511,5742,4922,40.8044447401961,-73.95189783431374,44781,1,5231,109.91268618387262,116.81293405685447,195.1273977803086,11.411089524575155,128.2240235814296,6,4.6996862886317885,4.7605738010513985,5.273652667192168,2.434585647884492,4.8537789183617965,8.562357743370612,8.655562860681009,10.70953922130135,9.075436609511382,6.236369590203704,8.501470230951002
2012,28,6707,296,5977,5156,40.8044447401961,-73.95189783431374,44781,1,5681,115.13811661195595,126.86183872624551,149.77334137245708,6.60994618253277,133.4717849087783,7,4.7461324217398655,4.843098610237915,5.009123093780525,1.888575512004848,4.893890106505042,8.644882552557126,8.695674048824253,10.70953922130135,8.810907036099737,5.69035945432406,8.547916364059079
2013,28,1492,115,5891,5117,40.8044447401961,-73.95189783431374,44781,0,5776,114.26721154060874,128.98327415645028,33.31770170384762,2.5680534155110424,131.55132757196134,8,4.738539666485879,4.85968273825345,3.506088838444494,0.9431481860440376,4.8793970992024756,8.661466680572662,8.681181041521688,10.70953922130135,7.307872780763706,4.74493212836325,8.540323608805092
2014,28,271,44,5421,4925,40.8044447401961,-73.95189783431374,44781,0,5377,109.97967888166856,120.07324534959022,6.051673700899935,0.9825595676737902,121.05580491726401,9,4.700295611286977,4.788101934490466,1.8003348785604885,-0.01759430840095123,4.796251636941125,8.589885876809678,8.598035579260339,10.70953922130135,5.602118820879701,3.784189633918261,8.502079553606189
2015,28,153,16,4245,4956,40.8044447401961,-73.95189783431374,44781,0,4229,110.67193675889328,94.43737299301043,3.416627587592952,0.35729438824501464,94.79466738125544,10,4.706570300429821,4.547936895153276,1.2286539790732232,-1.029195220079431,4.551713156426235,8.34972083747249,8.353497098745448,10.70953922130135,5.030437921392435,2.772588722239781,8.508354242749032
2016,28,113,30,4166,5674,40.8044447401961,-73.95189783431374,44781,0,4136,126.7055224313883,92.36059936133628,2.523391616980416,0.6699269779594024,93.03052633929568,11,4.841865673049584,4.525700473869053,0.9256038763931282,-0.40058656065705706,4.532927679501705,8.327484416188264,8.334711621820917,10.70953922130135,4.727387818712341,3.4011973816621555,8.643649615368796
2017,28,145,54,3226,5710,40.8044447401961,-73.95189783431374,44781,0,3172,127.50943480493959,70.83361246957415,3.237980393470445,1.2058685603269244,72.03948102990107,12,4.848190360330843,4.260333640435526,1.174949800101362,0.18720010424506206,4.277214316365942,8.06211758275474,8.078998258685154,10.70953922130135,4.976733742420574,3.9889840465642745,8.649974302650056
