"YEAR","ADDR_PCT_CD","KY_CD","CMPLNTS"
2011,33,677,1
2011,33,678,8
2011,34,101,6
2011,34,104,18
2011,34,105,287
2011,34,106,236
2011,34,107,275
2011,34,109,380
2011,34,110,89
2011,34,111,15
2011,34,112,84
2011,34,113,80
2011,34,114,6
2011,34,116,12
2011,34,117,95
2011,34,118,99
2011,34,121,33
2011,34,124,4
2011,34,125,2
2011,34,126,87
2011,34,230,1
2011,34,231,1
2011,34,232,26
2011,34,233,36
2011,34,235,194
2011,34,236,82
2011,34,340,33
2011,34,341,663
2011,34,342,2
2011,34,343,17
2011,34,344,583
2011,34,346,2
2011,34,347,110
2011,34,348,47
2011,34,351,509
2011,34,352,58
2011,34,353,16
2011,34,355,21
2011,34,358,9
2011,34,359,89
2011,34,360,17
2011,34,361,297
2011,34,363,1
2011,34,364,2
2011,34,365,3
2011,34,572,2
2011,34,578,568
2011,34,676,1
2011,34,677,2
2011,34,678,5
2011,40,101,19
2011,40,104,23
2011,40,105,397
2011,40,106,455
2011,40,107,241
2011,40,109,413
2011,40,110,131
2011,40,111,8
2011,40,112,44
2011,40,113,35
2011,40,114,79
2011,40,116,16
2011,40,117,272
2011,40,118,134
2011,40,120,3
2011,40,121,20
2011,40,124,4
2011,40,125,8
2011,40,126,199
2011,40,231,1
2011,40,232,52
2011,40,233,71
2011,40,234,1
2011,40,235,1262
2011,40,236,261
2011,40,238,2
2011,40,340,31
2011,40,341,1427
2011,40,342,2
2011,40,343,15
2011,40,344,1285
2011,40,345,1
2011,40,347,71
2011,40,348,90
2011,40,350,3
2011,40,351,966
2011,40,352,364
2011,40,353,11
2011,40,355,24
2011,40,356,1
2011,40,358,20
2011,40,359,273
2011,40,360,42
2011,40,361,638
2011,40,364,12
2011,40,365,5
2011,40,572,2
2011,40,578,1338
2011,40,675,3
2011,40,678,28
2011,41,101,5
2011,41,104,18
2011,41,105,300
2011,41,106,432
2011,41,107,207
2011,41,109,297
2011,41,110,93
2011,41,111,13
2011,41,112,43
2011,41,113,48
2011,41,114,22
2011,41,115,2
2011,41,116,7
2011,41,117,160
2011,41,118,52
2011,41,121,76
2011,41,124,4
2011,41,125,5
2011,41,126,376
2011,41,231,4
2011,41,232,26
2011,41,233,70
2011,41,235,325
2011,41,236,89
2011,41,238,1
2011,41,340,37
2011,41,341,675
2011,41,343,11
2011,41,344,692
2011,41,345,2
2011,41,346,2
2011,41,347,52
2011,41,348,47
2011,41,351,480
2011,41,352,102
2011,41,353,14
2011,41,355,13
2011,41,358,15
2011,41,359,719
2011,41,360,16
2011,41,361,431
2011,41,363,1
2011,41,364,3
2011,41,365,14
2011,41,572,1
2011,41,578,715
2011,41,675,4
2011,41,678,7
2011,42,101,9
2011,42,104,28
2011,42,105,325
2011,42,106,314
2011,42,107,178
2011,42,109,248
2011,42,110,138
2011,42,111,11
2011,42,112,49
2011,42,113,17
2011,42,114,48
2011,42,116,17
2011,42,117,164
2011,42,118,95
2011,42,120,2
2011,42,121,29
2011,42,124,1
2011,42,125,4
2011,42,126,99
2011,42,232,45
2011,42,233,56
2011,42,234,1
2011,42,235,1196
2011,42,236,320
2011,42,237,1
2011,42,340,19
2011,42,341,783
2011,42,342,1
2011,42,343,10
2011,42,344,982
2011,42,347,32
2011,42,348,52
2011,42,350,4
2011,42,351,672
2011,42,352,298
2011,42,353,14
2011,42,355,27
2011,42,356,7
2011,42,358,10
2011,42,359,211
2011,42,360,21
2011,42,361,431
2011,42,363,2
2011,42,364,3
2011,42,365,9
2011,42,455,3
2011,42,578,807
2011,42,678,6
2011,43,101,19
2011,43,104,21
2011,43,105,534
2011,43,106,543
2011,43,107,386
2011,43,109,604
2011,43,110,284
2011,43,111,11
2011,43,112,182
2011,43,113,57
2011,43,114,37
2011,43,116,21
2011,43,117,142
2011,43,118,108
2011,43,121,42
2011,43,124,10
2011,43,125,10
2011,43,126,180
2011,43,231,3
2011,43,232,61
2011,43,233,86
2011,43,235,2369
2011,43,236,486
2011,43,340,78
2011,43,341,1486
2011,43,343,57
2011,43,344,1794
2011,43,345,3
2011,43,347,131
2011,43,348,120
2011,43,350,6
2011,43,351,1157
2011,43,352,268
2011,43,353,31
2011,43,355,66
2011,43,356,3
2011,43,358,54
2011,43,359,407
2011,43,360,27
2011,43,361,832
2011,43,363,2
2011,43,364,32
2011,43,365,37
2011,43,572,11
2011,43,578,1562
2011,43,675,3
2011,43,677,1
2011,43,678,41
2011,44,101,17
2011,44,103,1
2011,44,104,35
2011,44,105,474
2011,44,106,558
2011,44,107,342
2011,44,109,449
2011,44,110,201
2011,44,111,15
2011,44,112,77
2011,44,113,160
2011,44,114,23
2011,44,116,21
2011,44,117,443
2011,44,118,159
2011,44,120,3
2011,44,121,43
2011,44,124,3
2011,44,125,4
2011,44,126,174
2011,44,231,8
2011,44,232,117
2011,44,233,109
2011,44,234,1
2011,44,235,2126
2011,44,236,599
2011,44,237,2
2011,44,238,2
2011,44,340,124
2011,44,341,1598
2011,44,343,16
2011,44,344,1468
2011,44,345,25
2011,44,346,2
2011,44,347,56
2011,44,348,100
2011,44,350,9
2011,44,351,797
2011,44,352,567
2011,44,353,22
2011,44,354,1
2011,44,355,82
2011,44,356,2
2011,44,358,51
2011,44,359,525
2011,44,360,38
2011,44,361,691
2011,44,363,8
2011,44,364,64
2011,44,365,29
2011,44,572,4
2011,44,578,1075
2011,44,675,2
2011,44,678,12
2011,45,101,6
2011,45,104,13
2011,45,105,213
2011,45,106,162
2011,45,107,286
2011,45,109,408
2011,45,110,193
2011,45,111,10
2011,45,112,119
2011,45,113,49
2011,45,114,12
2011,45,116,7
2011,45,117,34
2011,45,118,36
2011,45,120,1
2011,45,121,48
2011,45,125,9
2011,45,126,64
2011,45,232,20
2011,45,233,26
2011,45,235,262
2011,45,236,85
2011,45,340,23
2011,45,341,1255
2011,45,343,7
2011,45,344,463
2011,45,347,119
2011,45,348,69
2011,45,351,698
2011,45,352,22
2011,45,353,10
2011,45,354,1
2011,45,355,13
2011,45,358,9
2011,45,359,151
2011,45,360,18
2011,45,361,414
2011,45,363,2
2011,45,364,6
2011,45,365,18
2011,45,572,1
2011,45,578,856
2011,45,678,4
2011,46,101,15
2011,46,104,30
2011,46,105,404
2011,46,106,400
2011,46,107,247
2011,46,109,380
2011,46,110,126
2011,46,111,23
2011,46,112,74
2011,46,113,80
2011,46,114,45
2011,46,116,27
2011,46,117,207
2011,46,118,127
2011,46,120,1
2011,46,121,44
2011,46,124,8
2011,46,125,5
2011,46,126,138
2011,46,231,3
2011,46,232,22
2011,46,233,81
2011,46,235,1465
2011,46,236,492
2011,46,238,2
2011,46,340,19
2011,46,341,961
2011,46,342,1
2011,46,343,15
2011,46,344,1397
2011,46,346,11
2011,46,347,86
2011,46,348,83
2011,46,350,8
2011,46,351,717
2011,46,352,113
2011,46,353,12
2011,46,355,53
2011,46,358,109
2011,46,359,356
2011,46,360,48
2011,46,361,681
2011,46,364,95
2011,46,365,23
2011,46,572,3
2011,46,578,1176
2011,46,675,22
2011,46,678,9
2011,47,101,16
2011,47,102,1
2011,47,104,35
2011,47,105,434
2011,47,106,489
2011,47,107,414
2011,47,109,298
2011,47,110,295
2011,47,111,12
2011,47,112,52
2011,47,113,27
2011,47,114,31
2011,47,116,16
2011,47,117,118
2011,47,118,108
2011,47,120,1
2011,47,121,45
2011,47,124,4
2011,47,125,3
2011,47,126,119
2011,47,231,3
2011,47,232,34
2011,47,233,83
2011,47,235,987
2011,47,236,269
2011,47,340,48
2011,47,341,799
2011,47,342,1
2011,47,343,8
2011,47,344,1112
2011,47,345,1
2011,47,346,2
2011,47,347,77
2011,47,348,73
2011,47,350,1
2011,47,351,876
2011,47,352,59
2011,47,353,30
2011,47,355,23
2011,47,356,6
2011,47,358,19
2011,47,359,233
2011,47,360,24
2011,47,361,456
2011,47,363,2
2011,47,364,12
2011,47,365,20
2011,47,572,1
2011,47,578,872
2011,47,678,15
2011,48,101,11
2011,48,102,2
2011,48,104,19
2011,48,105,412
2011,48,106,343
2011,48,107,202
2011,48,109,365
2011,48,110,141
2011,48,111,14
2011,48,112,32
2011,48,113,51
2011,48,114,30
2011,48,115,1
2011,48,116,15
2011,48,117,165
2011,48,118,163
2011,48,121,82
2011,48,124,2
2011,48,125,3
2011,48,126,148
2011,48,230,1
2011,48,232,35
2011,48,233,73
2011,48,234,1
2011,48,235,510
2011,48,236,149
2011,48,238,1
2011,48,340,39
2011,48,341,1001
2011,48,342,1
2011,48,343,14
2011,48,344,994
2011,48,346,1
2011,48,347,76
2011,48,348,63
2011,48,350,4
2011,48,351,699
2011,48,352,163
2011,48,353,17
2011,48,355,30
2011,48,356,3
2011,48,358,23
2011,48,359,220
2011,48,360,20
2011,48,361,376
2011,48,364,3
2011,48,365,6
2011,48,571,1
2011,48,572,1
2011,48,578,676
2011,48,678,10
2011,49,101,2
2011,49,104,18
2011,49,105,374
2011,49,106,265
2011,49,107,393
2011,49,109,455
2011,49,110,232
2011,49,111,3
2011,49,112,47
2011,49,113,29
2011,49,114,20
2011,49,116,10
2011,49,117,32
2011,49,118,45
2011,49,121,45
2011,49,124,3
2011,49,125,9
2011,49,126,57
2011,49,231,1
2011,49,232,33
2011,49,233,48
2011,49,235,205
2011,49,236,53
2011,49,340,32
2011,49,341,953
2011,49,342,1
2011,49,343,15
2011,49,344,663
2011,49,346,2
2011,49,347,36
2011,49,348,347
2011,49,351,757
2011,49,352,96
2011,49,353,25
2011,49,355,10
2011,49,356,1
2011,49,358,8
2011,49,359,141
2011,49,360,22
2011,49,361,498
2011,49,363,1
2011,49,364,6
2011,49,365,17
2011,49,578,930
2011,49,678,6
2011,50,101,3
2011,50,104,9
2011,50,105,192
2011,50,106,116
2011,50,107,207
2011,50,109,380
2011,50,110,108
2011,50,111,6
2011,50,112,58
2011,50,113,18
2011,50,114,4
2011,50,116,8
2011,50,117,41
2011,50,118,13
2011,50,121,100
2011,50,125,1
2011,50,126,41
2011,50,231,2
2011,50,232,20
2011,50,233,23
2011,50,235,213
2011,50,236,72
2011,50,238,1
2011,50,340,51
2011,50,341,824
2011,50,343,8
2011,50,344,428
2011,50,345,3
2011,50,347,62
2011,50,348,50
2011,50,351,486
2011,50,352,54
2011,50,353,5
2011,50,355,7
2011,50,358,22
2011,50,359,112
2011,50,360,15
2011,50,361,292
2011,50,363,1
2011,50,365,6
2011,50,455,1
2011,50,572,2
2011,50,578,504
2011,50,678,9
2011,52,101,8
2011,52,104,22
2011,52,105,519
2011,52,106,398
2011,52,107,449
2011,52,109,636
2011,52,110,146
2011,52,111,29
2011,52,112,107
2011,52,113,121
2011,52,114,17
2011,52,115,2
2011,52,116,22
2011,52,117,178
2011,52,118,145
2011,52,120,1
2011,52,121,80
2011,52,124,5
2011,52,125,13
2011,52,126,160
2011,52,231,3
2011,52,232,63
2011,52,233,63
2011,52,235,1394
2011,52,236,366
2011,52,237,1
2011,52,238,2
2011,52,340,40
2011,52,341,1572
2011,52,342,2
2011,52,343,24
2011,52,344,1180
2011,52,346,4
2011,52,347,79
2011,52,348,198
2011,52,350,8
2011,52,351,806
2011,52,352,234
2011,52,353,12
2011,52,355,44
2011,52,356,4
2011,52,358,30
2011,52,359,262
2011,52,360,36
2011,52,361,609
2011,52,363,1
2011,52,364,46
2011,52,365,21
2011,52,572,13
2011,52,578,1053
2011,52,675,2
2011,52,678,17
2011,60,101,4
2011,60,104,12
2011,60,105,251
2011,60,106,281
2011,60,107,201
2011,60,109,487
2011,60,110,87
2011,60,111,11
2011,60,112,84
2011,60,113,36
2011,60,114,41
2011,60,116,8
2011,60,117,73
2011,60,118,42
2011,60,119,2
2011,60,121,120
2011,60,124,6
2011,60,125,2
2011,60,126,169
2011,60,230,1
2011,60,231,6
2011,60,232,32
2011,60,233,65
2011,60,235,452
2011,60,236,68
2011,60,340,27
2011,60,341,899
2011,60,342,1
2011,60,343,8
2011,60,344,685
2011,60,345,1
2011,60,347,104
2011,60,348,48
2011,60,349,1
2011,60,350,1
2011,60,351,675
2011,60,352,59
2011,60,353,24
2011,60,355,20
2011,60,356,1
2011,60,358,7
2011,60,359,150
2011,60,360,13
2011,60,361,400
2011,60,363,1
2011,60,364,5
2011,60,365,7
2011,60,571,1
2011,60,572,1
2011,60,578,710
2011,60,675,2
2011,60,678,13
2011,61,101,13
2011,61,103,1
2011,61,104,11
2011,61,105,192
2011,61,106,154
2011,61,107,256
2011,61,109,468
2011,61,110,145
2011,61,111,8
2011,61,112,106
2011,61,113,29
2011,61,114,13
2011,61,116,10
2011,61,117,42
2011,61,118,32
2011,61,121,105
2011,61,124,3
2011,61,125,2
2011,61,126,107
2011,61,231,8
2011,61,232,23
2011,61,233,39
2011,61,235,227
2011,61,236,78
2011,61,340,98
2011,61,341,1110
2011,61,342,1
2011,61,343,7
2011,61,344,497
2011,61,347,135
2011,61,348,59
2011,61,351,517
2011,61,352,54
2011,61,353,45
2011,61,355,9
2011,61,358,12
2011,61,359,89
2011,61,360,10
2011,61,361,346
2011,61,363,4
2011,61,364,1
2011,61,365,12
2011,61,572,2
2011,61,578,608
2011,61,675,2
2011,61,678,7
2011,62,101,1
2011,62,102,1
2011,62,104,11
2011,62,105,173
2011,62,106,160
2011,62,107,251
2011,62,109,461
2011,62,110,157
2011,62,111,5
2011,62,112,134
2011,62,113,20
2011,62,114,18
2011,62,116,16
2011,62,117,56
2011,62,118,20
2011,62,121,34
2011,62,124,3
2011,62,125,4
2011,62,126,166
2011,62,230,1
2011,62,231,3
2011,62,232,104
2011,62,233,59
2011,62,235,127
2011,62,236,63
2011,62,340,60
2011,62,341,944
2011,62,342,1
2011,62,343,5
2011,62,344,503
2011,62,345,1
2011,62,346,3
2011,62,347,95
2011,62,348,71
2011,62,350,1
2011,62,351,669
2011,62,352,30
2011,62,353,23
2011,62,355,18
2011,62,358,6
2011,62,359,45
2011,62,360,11
2011,62,361,394
2011,62,363,1
2011,62,365,10
2011,62,572,2
2011,62,578,769
2011,62,675,1
2011,62,678,7
2011,63,101,2
2011,63,104,16
2011,63,105,235
2011,63,106,190
2011,63,107,257
2011,63,109,522
2011,63,110,124
2011,63,111,9
2011,63,112,71
2011,63,113,65
2011,63,114,9
2011,63,116,11
2011,63,117,14
2011,63,118,44
2011,63,121,47
2011,63,124,7
2011,63,125,6
2011,63,126,97
2011,63,231,4
2011,63,232,16
2011,63,233,28
2011,63,235,168
2011,63,236,93
2011,63,340,28
2011,63,341,1205
2011,63,343,4
2011,63,344,364
2011,63,347,95
2011,63,348,51
2011,63,351,586
2011,63,352,25
2011,63,353,23
2011,63,355,6
2011,63,358,10
2011,63,359,72
2011,63,360,26
2011,63,361,315
2011,63,364,1
2011,63,365,16
2011,63,578,534
2011,63,675,2
2011,63,677,1
2011,63,678,4
2011,66,101,2
2011,66,104,8
2011,66,105,191
2011,66,106,164
2011,66,107,337
2011,66,109,450
2011,66,110,129
2011,66,111,3
2011,66,112,72
2011,66,113,8
2011,66,114,14
2011,66,116,14
2011,66,117,23
2011,66,118,9
2011,66,121,60
2011,66,124,4
2011,66,126,105
2011,66,231,1
2011,66,232,24
2011,66,233,66
2011,66,235,32
2011,66,236,18
2011,66,340,11
2011,66,341,931
2011,66,343,9
2011,66,344,437
2011,66,347,59
2011,66,348,93
2011,66,351,576
2011,66,352,14
2011,66,353,18
2011,66,355,8
2011,66,358,6
2011,66,359,17
2011,66,360,19
2011,66,361,289
2011,66,365,20
2011,66,572,1
2011,66,578,640
2011,66,675,1
2011,66,678,4
2011,67,101,19
2011,67,104,46
2011,67,105,530
2011,67,106,637
2011,67,107,473
2011,67,109,521
2011,67,110,276
2011,67,111,15
2011,67,112,104
2011,67,113,52
2011,67,114,25
2011,67,116,20
2011,67,117,39
2011,67,118,199
2011,67,120,1
2011,67,121,163
2011,67,124,4
2011,67,125,10
2011,67,126,305
2011,67,231,1
2011,67,232,18
2011,67,233,71
2011,67,235,552
2011,67,236,62
2011,67,340,47
2011,67,341,838
2011,67,343,15
2011,67,344,1270
2011,67,345,2
2011,67,346,2
2011,67,347,103
2011,67,348,96
2011,67,350,1
2011,67,351,665
2011,67,352,66
2011,67,353,19
2011,67,355,13
2011,67,358,22
2011,67,359,127
2011,67,360,20
2011,67,361,552
2011,67,364,4
2011,67,365,31
2011,67,572,5
2011,67,578,1044
2011,67,678,18
2011,68,101,1
2011,68,104,9
2011,68,105,102
2011,68,106,145
2011,68,107,209
2011,68,109,371
2011,68,110,122
2011,68,111,2
2011,68,112,67
2011,68,113,16
2011,68,114,9
2011,68,116,12
2011,68,117,27
2011,68,118,7
2011,68,121,90
2011,68,124,1
2011,68,126,105
2011,68,232,33
2011,68,233,31
2011,68,235,197
2011,68,236,32
2011,68,340,14
2011,68,341,943
2011,68,342,3
2011,68,343,20
2011,68,344,394
2011,68,347,136
2011,68,348,68
2011,68,351,437
2011,68,352,17
2011,68,353,5
2011,68,355,8
2011,68,358,4
2011,68,359,45
2011,68,360,13
2011,68,361,394
2011,68,363,2
2011,68,364,2
2011,68,365,9
2011,68,578,708
2011,68,678,8
2011,69,101,6
2011,69,104,16
2011,69,105,233
2011,69,106,200
2011,69,107,234
2011,69,109,275
2011,69,110,126
2011,69,111,3
2011,69,112,83
2011,69,113,40
2011,69,114,22
2011,69,116,8
2011,69,117,24
2011,69,118,78
2011,69,121,75
2011,69,125,5
2011,69,126,114
2011,69,231,3
2011,69,232,21
2011,69,233,36
2011,69,235,238
2011,69,236,101
2011,69,340,14
2011,69,341,583
2011,69,342,1
2011,69,343,4
2011,69,344,548
2011,69,346,1
2011,69,347,76
2011,69,348,48
2011,69,351,456
2011,69,352,33
2011,69,353,19
2011,69,355,16
2011,69,358,8
2011,69,359,79
2011,69,360,2
2011,69,361,352
2011,69,364,3
2011,69,365,26
2011,69,572,3
2011,69,578,756
2011,69,675,1
2011,69,676,1
2011,69,678,8
2011,70,101,8
2011,70,104,20
2011,70,105,380
2011,70,106,338
2011,70,107,338
2011,70,109,703
2011,70,110,123
2011,70,111,20
2011,70,112,73
2011,70,113,49
2011,70,114,17
2011,70,116,27
2011,70,117,53
2011,70,118,80
2011,70,120,1
2011,70,121,136
2011,70,124,6
2011,70,125,2
2011,70,126,249
2011,70,231,1
2011,70,232,13
2011,70,233,73
2011,70,235,406
2011,70,236,164
2011,70,340,37
2011,70,341,1580
2011,70,342,1
2011,70,343,18
2011,70,344,838
2011,70,347,53
2011,70,348,89
2011,70,350,1
2011,70,351,571
2011,70,352,105
2011,70,353,21
2011,70,354,1
2011,70,355,15
2011,70,358,7
2011,70,359,87
2011,70,360,9
2011,70,361,471
2011,70,365,17
2011,70,572,1
2011,70,578,595
2011,70,677,1
2011,70,678,15
2011,71,101,7
2011,71,104,19
2011,71,105,301
2011,71,106,385
2011,71,107,237
2011,71,109,385
2011,71,110,122
2011,71,111,16
2011,71,112,85
2011,71,113,80
2011,71,114,14
2011,71,115,1
2011,71,116,21
2011,71,117,57
2011,71,118,90
2011,71,121,78
2011,71,124,1
2011,71,125,3
2011,71,126,159
2011,71,231,2
2011,71,232,20
2011,71,233,75
2011,71,235,881
2011,71,236,120
2011,71,340,34
2011,71,341,993
2011,71,343,14
2011,71,344,822
2011,71,347,50
2011,71,348,65
2011,71,350,1
2011,71,351,576
2011,71,352,88
2011,71,353,17
2011,71,355,14
2011,71,358,18
2011,71,359,172
2011,71,360,13
2011,71,361,437
2011,71,364,1
2011,71,365,15
2011,71,578,885
2011,71,675,1
2011,71,678,22
2011,72,101,5
2011,72,104,25
2011,72,105,242
2011,72,106,255
2011,72,107,205
2011,72,109,391
2011,72,110,99
2011,72,111,2
2011,72,112,56
2011,72,113,66
2011,72,114,14
2011,72,115,1
2011,72,116,14
2011,72,117,62
2011,72,118,35
2011,72,121,92
2011,72,124,3
2011,72,125,3
2011,72,126,123
2011,72,231,3
2011,72,232,17
2011,72,233,67
2011,72,235,233
2011,72,236,73
2011,72,340,19
2011,72,341,736
2011,72,342,1
2011,72,343,9
2011,72,344,599
2011,72,347,98
2011,72,348,69
2011,72,350,2
2011,72,351,606
2011,72,352,22
2011,72,353,9
2011,72,355,6
2011,72,358,6
2011,72,359,83
2011,72,360,16
2011,72,361,315
2011,72,365,5
2011,72,571,3
2011,72,578,583
2011,72,675,1
2011,72,678,5
2011,73,101,25
2011,73,104,31
2011,73,105,544
2011,73,106,627
2011,73,107,341
2011,73,109,448
2011,73,110,128
2011,73,111,5
2011,73,112,67
2011,73,113,132
2011,73,114,36
2011,73,116,21
2011,73,117,160
2011,73,118,179
2011,73,120,1
2011,73,121,189
2011,73,124,6
2011,73,125,15
2011,73,126,425
2011,73,231,9
2011,73,232,73
2011,73,233,116
2011,73,234,1
2011,73,235,1727
2011,73,236,318
2011,73,238,2
2011,73,340,78
2011,73,341,1075
2011,73,342,1
2011,73,343,15
2011,73,344,1433
2011,73,345,56
2011,73,346,5
2011,73,347,55
2011,73,348,101
2011,73,350,28
2011,73,351,785
2011,73,352,147
2011,73,353,22
2011,73,355,27
2011,73,356,4
2011,73,358,42
2011,73,359,283
2011,73,360,31
2011,73,361,533
2011,73,363,2
2011,73,364,16
2011,73,365,14
2011,73,571,3
2011,73,572,4
2011,73,578,1212
2011,73,675,11
2011,73,677,1
2011,73,678,28
2011,75,101,26
2011,75,104,54
2011,75,105,782
2011,75,106,881
2011,75,107,516
2011,75,109,826
2011,75,110,322
2011,75,111,40
2011,75,112,172
2011,75,113,154
2011,75,114,52
2011,75,115,4
2011,75,116,57
2011,75,117,185
2011,75,118,271
2011,75,120,4
2011,75,121,193
2011,75,124,14
2011,75,125,26
2011,75,126,704
2011,75,230,3
2011,75,232,96
2011,75,233,154
2011,75,235,2353
2011,75,236,304
2011,75,238,1
2011,75,340,111
2011,75,341,1694
2011,75,342,3
2011,75,343,13
2011,75,344,2087
2011,75,345,1
2011,75,347,146
2011,75,348,149
2011,75,350,4
2011,75,351,1432
2011,75,352,156
2011,75,353,31
2011,75,355,42
2011,75,356,6
2011,75,358,21
2011,75,359,342
2011,75,360,18
2011,75,361,887
2011,75,363,2
2011,75,364,4
2011,75,365,53
2011,75,455,1
2011,75,572,10
2011,75,578,1529
2011,75,672,1
2011,75,675,7
2011,75,677,1
2011,75,678,33
2011,76,101,3
2011,76,104,8
2011,76,105,126
2011,76,106,96
2011,76,107,99
2011,76,109,266
2011,76,110,38
2011,76,111,4
2011,76,112,37
2011,76,113,11
2011,76,114,17
2011,76,116,2
2011,76,117,18
2011,76,118,17
2011,76,121,15
2011,76,126,61
2011,76,232,24
2011,76,233,22
2011,76,235,134
2011,76,236,25
2011,76,340,17
2011,76,341,526
2011,76,343,4
2011,76,344,282
2011,76,345,4
2011,76,347,47
2011,76,348,15
2011,76,350,2
2011,76,351,322
2011,76,352,44
2011,76,353,3
2011,76,355,6
2011,76,358,2
2011,76,359,58
2011,76,360,6
2011,76,361,157
2011,76,363,2
2011,76,364,1
2011,76,365,1
2011,76,578,322
2011,76,678,8
2011,77,101,10
2011,77,104,22
2011,77,105,356
2011,77,106,362
2011,77,107,372
2011,77,109,399
2011,77,110,105
2011,77,111,29
2011,77,112,50
2011,77,113,40
2011,77,114,15
2011,77,116,22
2011,77,117,98
2011,77,118,129
2011,77,120,1
2011,77,121,156
2011,77,122,2
2011,77,124,3
2011,77,125,12
2011,77,126,213
2011,77,231,7
2011,77,232,27
2011,77,233,74
2011,77,235,1107
2011,77,236,125
2011,77,340,19
2011,77,341,975
2011,77,342,1
2011,77,343,18
2011,77,344,917
2011,77,346,1
2011,77,347,63
2011,77,348,95
2011,77,350,5
2011,77,351,570
2011,77,352,151
2011,77,353,16
2011,77,355,10
2011,77,358,3
2011,77,359,165
2011,77,360,13
2011,77,361,456
2011,77,364,4
2011,77,365,19
2011,77,571,1
2011,77,572,4
2011,77,578,850
2011,77,675,2
2011,77,678,11
2011,78,104,8
2011,78,105,172
2011,78,106,69
2011,78,107,134
2011,78,109,411
2011,78,110,75
2011,78,111,1
2011,78,112,61
2011,78,113,7
2011,78,114,5
2011,78,116,6
2011,78,117,7
2011,78,118,8
2011,78,121,19
2011,78,124,1
2011,78,125,1
2011,78,126,33
2011,78,231,1
2011,78,232,22
2011,78,233,32
2011,78,235,52
2011,78,236,17
2011,78,237,2
2011,78,340,12
2011,78,341,850
2011,78,343,4
2011,78,344,185
2011,78,347,31
2011,78,348,28
2011,78,351,291
2011,78,352,20
2011,78,353,11
2011,78,355,5
2011,78,358,2
2011,78,359,38
2011,78,360,11
2011,78,361,119
2011,78,365,1
2011,78,578,296
2011,78,675,1
2011,78,678,3
2011,79,101,12
2011,79,104,33
2011,79,105,514
2011,79,106,444
2011,79,107,355
2011,79,109,411
2011,79,110,91
2011,79,111,20
2011,79,112,40
2011,79,113,63
2011,79,114,37
2011,79,115,1
2011,79,116,18
2011,79,117,113
2011,79,118,122
2011,79,120,1
2011,79,121,138
2011,79,124,4
2011,79,125,7
2011,79,126,295
2011,79,231,1
2011,79,232,55
2011,79,233,67
2011,79,235,290
2011,79,236,92
2011,79,340,30
2011,79,341,1176
2011,79,343,27
2011,79,344,1063
2011,79,347,124
2011,79,348,83
2011,79,350,2
2011,79,351,802
2011,79,352,45
2011,79,353,15
2011,79,355,25
2011,79,358,22
2011,79,359,167
2011,79,360,37
2011,79,361,413
2011,79,363,1
2011,79,364,1
2011,79,365,12
2011,79,572,3
2011,79,578,864
2011,79,675,1
2011,79,677,1
2011,79,678,9
2011,81,101,11
2011,81,104,15
2011,81,105,334
2011,81,106,289
2011,81,107,301
2011,81,109,428
2011,81,110,84
2011,81,111,7
2011,81,112,49
2011,81,113,27
2011,81,114,21
2011,81,116,16
2011,81,117,76
2011,81,118,126
2011,81,120,1
2011,81,121,72
2011,81,124,6
2011,81,125,4
2011,81,126,246
2011,81,231,4
2011,81,232,47
2011,81,233,61
2011,81,235,539
2011,81,236,76
2011,81,340,53
2011,81,341,723
2011,81,343,15
2011,81,344,858
2011,81,347,87
2011,81,348,60
2011,81,350,2
2011,81,351,484
2011,81,352,84
2011,81,353,12
2011,81,355,6
2011,81,356,1
2011,81,358,4
2011,81,359,159
2011,81,360,15
2011,81,361,353
2011,81,363,4
2011,81,364,2
2011,81,365,23
2011,81,571,2
2011,81,572,3
2011,81,578,725
2011,81,675,4
2011,81,678,22
2011,83,101,15
2011,83,104,30
2011,83,105,446
2011,83,106,362
2011,83,107,481
2011,83,109,376
2011,83,110,118
2011,83,111,15
2011,83,112,51
2011,83,113,62
2011,83,114,19
2011,83,116,25
2011,83,117,148
2011,83,118,83
2011,83,121,133
2011,83,124,4
2011,83,125,4
2011,83,126,300
2011,83,231,4
2011,83,232,104
2011,83,233,71
2011,83,235,110
2011,83,236,116
2011,83,238,5
2011,83,340,27
2011,83,341,782
2011,83,342,6
2011,83,343,12
2011,83,344,900
2011,83,347,83
2011,83,348,57
2011,83,350,1
2011,83,351,505
2011,83,352,50
2011,83,353,10
2011,83,355,12
2011,83,358,10
2011,83,359,98
2011,83,360,15
2011,83,361,354
2011,83,364,8
2011,83,365,37
2011,83,572,1
2011,83,578,716
2011,83,675,2
2011,83,677,1
2011,83,678,3
2011,84,101,1
2011,84,104,3
2011,84,105,172
2011,84,106,127
2011,84,107,146
2011,84,109,562
2011,84,110,44
2011,84,111,9
2011,84,112,54
2011,84,113,48
2011,84,114,5
2011,84,115,1
2011,84,116,6
2011,84,117,15
2011,84,118,16
2011,84,121,33
2011,84,124,7
2011,84,125,4
2011,84,126,124
2011,84,231,6
2011,84,232,69
2011,84,233,49
2011,84,235,136
2011,84,236,38
2011,84,237,1
2011,84,238,5
2011,84,340,23
2011,84,341,1358
2011,84,343,12
2011,84,344,486
2011,84,345,2
2011,84,347,59
2011,84,348,50
2011,84,351,381
2011,84,352,31
2011,84,353,7
